"filename", "language", "JSON", "Python", "Markdown", "HTML", "C++", "PowerShell", "Shell Script", "YAML", "CMake", "Docker", "Properties", "Dart", "Swift", "XML", "JavaScript", "PostCSS", "pip requirements", "Django HTML", "TSV", "GLSL", "comment", "blank", "total"
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ja\values-ja.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ka\values-ka.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-kk\values-kk.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-km\values-km.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-kn\values-kn.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ko\values-ko.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ky\values-ky.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-lo\values-lo.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-lt\values-lt.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-lv\values-lv.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-mk\values-mk.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ml\values-ml.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-mn\values-mn.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-mr\values-mr.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ms\values-ms.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-my\values-my.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-nb\values-nb.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ne\values-ne.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-night-v8\values-night-v8.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, -1, -10
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-nl\values-nl.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-or\values-or.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-pa\values-pa.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-pl\values-pl.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-pt-rBR\values-pt-rBR.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-pt-rPT\values-pt-rPT.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-pt\values-pt.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ro\values-ro.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ru\values-ru.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-si\values-si.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-sk\values-sk.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-sl\values-sl.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-sq\values-sq.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-sr\values-sr.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-sv\values-sv.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-sw\values-sw.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ta\values-ta.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-te\values-te.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-th\values-th.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-tl\values-tl.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-tr\values-tr.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-uk\values-uk.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ur\values-ur.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-uz\values-uz.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-v21\values-v21.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, -27
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-vi\values-vi.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-watch-v20\values-watch-v20.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, -11
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-zh-rCN\values-zh-rCN.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-zh-rHK\values-zh-rHK.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-zh-rTW\values-zh-rTW.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-zu\values-zu.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values\values.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -344, 0, 0, 0, 0, 0, 0, -12, -78, -434
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -288, 0, 0, 0, 0, 0, 0, 0, -145, -433
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\packageDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -8
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\packageDebugResources\merged.dir\values-night-v8\values-night-v8.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, -1, -10
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\packageDebugResources\merged.dir\values\values.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, -1, -16
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\packageDebugResources\merger.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, -2, -12
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\mergeDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\mergeDebugShaders\merger.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\linked_resources_binary_format\debug\processDebugResources\output-metadata.json", "JSON", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_manifest\debug\processDebugMainManifest\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -232, 0, 0, 0, 0, 0, 0, -26, -26, -284
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_manifests\debug\processDebugManifest\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -232, 0, 0, 0, 0, 0, 0, -26, -26, -284
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_manifests\debug\processDebugManifest\output-metadata.json", "JSON", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\mergeDebugResources.json", "JSON", -7286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7286
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-af.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-am.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-ar.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-as.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-az.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-b+sr+Latn.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-be.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-bg.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-bn.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-bs.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-ca.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-cs.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-da.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-de.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-el.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-en-rAU.json", "JSON", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-en-rCA.json", "JSON", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-en-rGB.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-en-rIN.json", "JSON", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-en-rXC.json", "JSON", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-es-rUS.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-es.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-et.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-eu.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\merged_res_blame_folder\debug\mergeDebugResources\out\multi-v2\values-fa.json", "JSON", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87
